X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11
412,1,21  1  131224441310933333389999999999999999999999992  2  99999999999999999999999944429123292,NA,1 8,221112211 11 833324211111124423444125395512,PA,0290175080196280212E,1,NA,21.061
412,1,22  1  111222441398 2822222 6 8 5 1 1 197 9 6 610 61111 4 910 4 1 3 1 4 8 8 8 8 711121112111 412,NA,9,111222 11 1      19211111133131333323503512,PA,0290175080196280212E,1,NA,19.001
412,1,22  2  232225559 96         1 1 1 1 1 1 1 1 1 1 1 18  1 610101010101010101010101033391111222,NA,2,999222 11 2      4 322291244344343212712512,PA,0290175080196280312E,1,NA,25.001
412,2,222 1  23114444131233332123 4 5 4 6 5 4 7 5 7 5 8 72  2   5 5 2 5 6 3 6 3 5 8 4 544411131311 111,2,1 7,211112 11 1      212211111444412243231945211,PA,0290175080196280112E,1,2,1.211
412,2,122 1  131945553 96         5 4 5 5 5 5 7 8 5 8 6 61102   5 9 1 4 1 5 8 5 5 897 544423323121 8,NA,2,121112 12 2      6 311111134433134222186522,PA,0290175080196280112E,1,3,3.431
412,1,12  1  21222224111492222322 1 7 4 1 1 1 1 1 1 3 1 12  1 910 597 8979797971010979711111223112,NA,2,221212 21 2      192222222244214443244495112,PA,0290175080196280312E,1,NA,21.131
412,1,21  1  212224441298 3322322 1 5 1 4 3 1 1 2 5 1 2 12  1 699999999999999999999999931131223332,NA,2,111111111 91 89334 222222234431344123549512,PA,0290175080196280312E,1,NA,19.001
412,1,22  1  111249443  233333333 7 8 2 3 7 4 3 2 2 7 5 71101 6 3 5 2 3 3 2 2 5 5 7 3 613321112122,NA,2,221112 11 1      3 322222242841334923719512,PA,0290175080196280212E,1,NA,21.401
412,1,21  1  132114443  423333113 5 6 7 1 4 2 3 7 7 7 7972  1 7 5 5 4 2 397 3 5 6 6 4 323221112212,NA,2,211112211 12     19222199948324444127344512,PA,0290175080196280312E,1,NA,18.511
412,1,12  2  211194443 1733333133 7 7 7 7 7 7 7 7 7 7 7 72  2   5 7 5 5 8 5 5 8 8 8 8 844413333112,NA,2,112112 91 1      213211111824444441236545111,PA,0290175080196280312E,1,NA,16.401
412,1,12  1  211144443 99 3333323 797 4 5 29797 597 6 1972  2   59797 5 597979797 5979731131233312,NA,2,221222 21 1      133212122331232233222195111,PA,029017508019    532E,1,NA,22.301
412,1,12  2  111212223 1731823133 9 9 198 698 2 1 5 9 9 51 21 9 7 9 2 5 7 2 5 9 910 3 444211313231 7 8,2,2,222212 11 1      113112111424144441233285111,PA,0290175080196280112E,1,NA,14.761
412,1,22  2  1211344412 421132333 910 910 9 9 9 9 9 9 9 91 92   3 5 4 2 3 3 3 5 6 5 4 333333333331 7,NA,2,922222 99 1      19211111133333333127524512,PA,0290175080196280112E,1,NA,12.841
412,1,11  1  131121113  493323113 8 6 1 5 5 8 5 5 4 2 5 41101 4 1 2 1 2 1 1 2 1 1 1 2 131111111912,NA,2,292922299212     4 3221222424444442224035111,PA,0290175080196280312E,1,NA,25.001
413,1,11  1  2113111111 922221121 9 5 1 1 4 4 1 8 7 5 5 11 71 1 110 1 1 1 1 1101010 1 143411111131 8,NA,116,111122111 1118331133211211334414342132614211,MA,0450975431028003221E,1,NA,5.641
414,1,22  2  232222333 9922223223 1 9 1 1 1 1 5 5 1 1 5 12  2   19797 5 1 39797 1 1979711111121122,NA,2,111111 11 2      112222222222222229221845112,WI,3150656580700460123C,1,NA,24.542
414,1,11  1  111324443  423333333 5 7 3 3 6 7 5 2 8 5 7 71 91 3 6 6 3 7 6 5 3 4 8 8 9 822321222232,NA,2,211121111 19     131111111414421443265075111,WI,1110296170315080123C,1,NA,16.362
414,1,21  1  23124344121733333333 5 5 5 5 5 5 5 5 5 5 5 52  1 6 5 5 4 4 5 4 4 5 6 6 5 544411222212,NA,2,111112111 22     23311111144422444325324512,WI,1110296170315080223C,1,NA,23.102
414,1,12  1  21113334131723333333 9 9 5 6 5 7 5 5 5 598 48  8   7 9 5 5 5 1 5 5 5 597 333312212122,NA,2,122122 11 1      14211111124132444323203512,WI,3150656580703080133C,1,NA,13.162
414,1,22  2  11123434121622323323 510 5 397 1 5 5 7 5 9 98  8   71097 497 19797 9 9979723111113312,NA,112,121922 11 2      3 211111144431434211762212,WI,1110296170315080123C,1,NA,25.002
414,1,12  2  3323333311 422323123 7 7 5 2 7 2 6 5 3 3 5 31 21 4 7 7 7 2 7 5 7 7 5 5 6 444431333331 2,NA,1 1,221222 21 1      14312111144444444223503512,WI,3150656580703080133C,1,NA,20.062
414,1,12  2  2113444412 322223123 4 5 4 5 4 3 2 5 8 8 6 52  1 6 2 4 3 2 4 1 2 3 6 7 5 644413133112,NA,2,221122 11 1      3 3111111224212442236445111,WI,1110296170315080123C,1,NA,21.422
414,1,12  2  111134449 1723323133 4 9 4 6 5 4 7 6 6 8 8 81121 9 3 797 3 4 3 597 5 6 7 2343113119911211,NA,2,221222 21 2      3 321111134341444125733512,WI,1110296170317620233C,1,NA,16.432
414,1,22  2  231144449  43832333397 8 7 4 4 3 797 69797 62  2   5 5 4 3 4 3 897 89797 343213131212,NA,9,211192 19 9      4 3999999444234441252025111,WI,1110296170316600123C,1,NA,21.312
414,3,22 11  939199993  42838338898 898 798 5 5 4 8 8 6 68  1 4989898 7989898989898 7 588899999999,NA,9,999999 9999      19229191118221488993349112,WI,1110296170315080123C,1,2,2.092
414,1,22  2  123339999  498888888 5 3 5 4 497 5 5 4 6 4979  2   3 6 3 1 2 3 5 4 4 4 5 133431123222,NA,111 4,122112 11 2      14311111144442444215263142,WI,1110296170315080123C,1,NA,2.242
414,1,22  2  213344449  493333333 5 597 5 59797979797 5972  2  97979797979797979797979733333133322,NA,2,222222 2922      19211111144433334223544512,WI,1110296170313800113C,1,NA,17.662
414,1,22  1  111111119 98 131111197101097 8979710101010101 82   910 9 1 5 5 197 810 8 844433132122,NA,2,121212 11 1      14211111144441444226659512,WI,1110296170315080123C,1,NA,9.662
414,3,21 12  122221143 98 3811821 1 9 1 7 1 1 7 8 1 9 1 91 42   6 5 1 7 7 8 5 6 7 3 1 713211311132,NA,2,222221122 22     13321122211444442213693142,WI,3150656580700460223C,1,1,1.942
414,1,12  1  131344453 1723333133 5 6 8 7979797 6 6 697 51122   6 6 4 5 5 2 5 5 6 7 5 533212121222,NA,2,921112 11 2      132111111444324441274875111,WI,1110296170315080223C,1,NA,16.362
414,1,11  322,NA,NA,9999999999                          633 53,WI,315065658070    533C,1,NA,3.512
415,1,12  2  131141113  923333113 9 9 9 9 9 9 9 9 7 8 6 82  2   2 8 1 3 3 1 1 5 7 7 5 444431131231 5,NA,2,211112 11 1      11111111144141444117336512,CA,0650058070057360319P,1,NA,5.154
415,1,22  2  9311111411 521223113 6 8 7 6 698 6 81010 7 71 82   810 5 5 597 5 6 6 897 544321122122,NA,9,111119 11 1      3 111111144442444227655512,CA,0650058070057360119P,1,NA,3.364
415,1,11  2  3311111411 421331333 6 6 610 6 6 5 6 6 5 5 51 11 1 3 8 3 4 1 110 6 5 6 79744431333112,NA,2,111211111 12     113111111444333444254655211,CA,0650058070057360119P,1,NA,4.934
415,1,22  31 2313133911113233333398 798 1 19897 9 6 8 8 61 89  97 1 197979797 19797979721131311112,NA,2,911119 11 1      4 1111111444214441 2429512,CA,0650058070057360319P,1,NA,7.734
415,1,21  2  93119344111723333383 8 898 7979898 8 7 9 7 62  2  98989897989898979898989834411333212,NA,2,111112112 211213311311111144348344326427512,CA,0650058070057360319P,1,NA,4.004
415,1,12  2  211322341117222233321010101010101010101010102  2   5 5 5 5 5 5 5 5 5 5 5 544411213312,NA,111,111112 11 2      11211111144132444325295522,CA,0650058070057360319P,1,NA,2.904
415,1,22  31 191111113 1733333333 5 7 7 7 4 5 5 5 7 7 7 78  2   6 7 7 7 7 7 7 5 5 7 7 6444132322311211,NA,2,112222 21 2      132111111343434443 6353532,CA,0650058070057360119P,1,NA,1.004
415,1,21  2  131313153  4238333339797979797979710979797972  2   5 6 5 5 5 5 5 5 5 5 5 544421133132,NA,9,221111111 11 41314 111111144334244123427512,CA,0650058070057360319P,1,NA,5.914
415,1,21  2  1212444411 423223313 5 5 5 6 5 5 5 7 7 7 6 61 91 4 7 8 4 3 397 697 7 7979733331123232,NA,2,222121121 11 9131142111111444424442164275111,CA,0650058070057360319P,1,NA,9.754
415,1,22  1  211111313  92333331110 5101010 81010 8 7 6 82  2   110 1 1 1 1 1 1 110 1 54443323123116,NA,2,911111 21 2      243111111444434449152374411,CA,0650058070057360119P,1,NA,1.494
415,1,22  31 9113129919 9938811889797979797979797979710 92  8  98989898989898989898 59883411139992,NA,2,929129 92 2      3 3111199114414442 6729432,CA,0650058070057360119P,1,NA,1.004
415,1,12  1  13114344121123323333 5 597 4 59797 1 6 6 6 42  2   5 5 4 5 5 5 4 59797 5974442222121116,NA,1 2,111111 11 1      14111111144444444227337512,CA,0650058070057360119P,1,NA,5.154
415,1,21  2  2311222411 923283182 8 897 8 697 8 5 8 8 6 82  2  98989898 99898989898989844433333391 2,NA,2,999999999 211212113211111144444444317506592,CA,0650058070057360319P,1,NA,3.674
415,1,22  2  221221441113138288889898 5 8 5 598 810 3 5 71121 4 59898 3 5 597 5 5 5 5 62221112212112,NA,2,221122 92 2      3 299999944443334323679512,CA,0650058070057360319P,1,NA,6.904
415,1,22  1  131111443  421333113 8 7 6 7 7 6 6 598 8 7982  2   5 9 4 1 2 398 6 5 798 443412131112,NA,9,211111 21 1      4 2111111334233442262665111,CA,0650058070057360319P,1,NA,5.974
415,1,12  1  9111334311 933332131 9 9 9 8 9 9 9 8 9 9 9 91 92   8 8 7 8 8 7 8 8 8 8 8 833321231122,NA,2,111111 11 1      223111111344424242263315111,CA,0650058070057360119P,1,NA,5.154
415,1,12  2  191111119 99211311131010101010101010101010102  2   110 1 1 1 1 1 1 1 1 1 144412221212,NA,9,911191 11 1      111222222444444443265455111,CA,0650058070057360119P,1,NA,5.674
415,1,22  1  212124553 96         4 4 5 6 5 6 5 6 4 6 4 71102   1 3 1 1 4 2 4 3 1 4 4 131111232121 3,NA,1 4 3,121211 11 1      11111211111111121212353512,CA,0650058070057360319P,1,NA,7.734
415,1,22  2  2112333219112222222297 5 5 8 197 5 5 5 8 5 51101 1 5 5 8 6 8 5 3 6 6 6 8 534431132212,NA,11112,211121 11 2      3 122222214411433115651512,CA,0650058070057360319P,1,NA,6.664
415,1,12  31 231244443  422138138 698 2 5989898 4 5 6 4 51 98  9898989898989898 4 598 33333132139112,NA,2,122222 11 1      132222222444444443 3322532,CA,0650058070057360119P,1,NA,1.124
415,1,21  1  13131434111413223128 7 8 5 7 7 7 6 8 8 8 7 62  1 4 5 8 5 5 6 5 5 8 8 8 6 624331323111 8,NA,2,111121111 1110131212111111444434442274475111,CA,0650058070057400219P,1,NA,4.004
415,1,22  2  331111113 1031111311 6 8 5 7 3 4 6 8 3 6 5 52  2   5 7 3 1 5 3 5 6 4 6 5 444413222222,NA,1 8,121111 11 1      4 211111133233231226334512,CA,0650058070057400219P,1,NA,5.974
415,1,11  2  2211111112 533333113 6 8 5 7 8 4 6 6 7 7 8 72  2   5 8 1 4 3 2 4 4 6 6 5 44441113211111 9,8,1 911,999999999 11 5121134111111444424443233745111,CA,0650058070057400219P,1,NA,6.824
415,1,12  2  931144449 172133311110 797 797 797 7 7 7 7 72  1 297 4 1 397 5 4 8 7 8 6 64443222333110,NA,1 5,211112 11 1      132111111444424443173265311,CA,0650058070057360219P,1,NA,1.214
415,3,12 131 11134411111122813318 2 5 2 2 2 5 1 5 5 5 2 51 91969797 6 2 5 5 597 5 5979731421322221 9,NA,1 9,911111 21 1      112111111344444342 5306132,CA,0650058070057360219P,1,2,1.424
417,1,22  1  231244143 97 3333333 810 6 5 7 697 6 6 8 8 61101 597979797979797979797979733111122112,NA,2,222112 21 2      4 299999933331443125558512,MO,4270786190767920324C,1,NA,20.462
417,1,12  1  113393441313988888889898989898989898989898988  8   7989898989898989898989833322292222,NA,2,929299 9992      3 222999944448444123659512,MO,4270786190767920124C,1,NA,15.242
419,1,12  1  1211234413 421833183 7 7 5 8 6 1 7 7 5 8 6 68  1 6 6 7 1 5 4 3 6 5 6 7 4 643221133332,NA,111,922112 11 1      191111111444114441263335111,OH,1011985582024320133E,1,NA,14.822
419,1,22  1  911224559  493883383989897 6979797 9979797 48  1 6 89898 498 598 7989898982282112121112,NA,9,922212 11 2      3 422292944422334121798512,OH,055064547066    543E,1,NA,25.002
419,1,12  2  131191499  923833188 9 9 9 9 9 9 9 9 9 9 9 98  8   3 9 4 1 1 3 2 5 5 5 5 644423133112,NA,2,122122 11 1      143111111444334443231965111,OH,055064547066    533E,1,NA,13.162
419,1,11  2  131144443  433333133 5 5 3 8 5 1 3 3 1 1 1 52  2   5 5 3 8 3 1 3 5 3 3 3 544422233232,NA,2,122222121 21 4121141222222444444442274965111,OH,055064547066    533E,1,NA,16.362
419,1,12  1  231344443 97 313331198 9 6 4 6 4 5 6 6 6 6 62  2   6 9 6 5 6 6 4 6 6 6 4 63333123331112,NA,2,212222 21 1      4 319111122331434127278512,OH,0550645470668400123E,1,NA,14.822
419,1,21  1  9121294212 3922838389797 51097109897979797978  8  1010101010101010101010103439211991119,NA,1 3,121112121 11 33234 199999944441424125389512,OH,0550645470668400123E,1,NA,19.572
419,1,22  2  231124443  433333333 5 5 5 4 4 2 5 5 5 8 5 51101 6 5 5 5 5 4 2 5 7 7 7 7 733221122312,NA,2,222222 2222      13211111144441444999999912,OH,055064547066    533E,1,NA,18.782
419,1,12  322,NA,NA,999999 999                          732 51,OH,035012510013    533E,1,NA,14.822
419,1,12  2  212222221197 2323222 6 1 4 2 4 1 3 5 5 1 1 32  1 4 5 2 2 5 2 2 3 2 2 2 2 211121112222,NA,2,221212 11 2      123222211333343433233155111,OH,0550645470668400123E,1,NA,13.722
419,1,22  1  131111113 1011133113 8 8 8 8 8 8 8 8 8 8 8 82  8   8 8 8 8 898 8 8 8 8 8 844431132212,NA,2,222122 22 2      14211111144442424923486512,OH,035012510013    543E,1,NA,17.662
419,1,22  1  232234443 97 833383398 8 4 1989898 4 59898982  1 4 110 1 1 1 1 1 1 1 1 1 141821123222,NA,2,211112 21 1      23111111144434444323469519,OH,055064547066    543E,1,NA,17.662
423,1,12  2  31114444111731123113 5 9 6 7 7 5 7 4 7 7 9 72  2   6 7 6 6 6 5 6 5 5 6 7 54432322312111 9,4,2,111112 11 1      112221111444444443265955111,TN,2150625570603840326E,1,NA,15.243
423,1,22  2  231145553 1733331333 910109898 6 7 9101010102  8   410 4 5 5 598 3 1 7 7 344411333112,NA,11211,122112 11 1      19111111144444444323465512,TN,215062557060    546E,1,NA,21.423
423,1,21  1  3321343412 933333333 7 5 5 6 5 6 7 6 5 5 6 52  2   3 6 4 3 5 4 2 5 4 4 5 322421122112,NA,2,211112111 29     14311111122211123223452522,TN,1990855750871560126E,1,NA,11.343
501,1,12  2  222242243 1322222212 497 4 2 3 1 19797 897 11989   297 8 497 4 397 4 8 4 314431112212,NA,2,229192 21 2      133292999442414422225425111,AR,179042640042    547C,1,NA,25.003
501,1,22  2  2311234311 423333133 5 5 4 3 3 3 5 8 5 5 5 52  1 4 5 4 3 3 4 3 3 5 5 5 5 442411121122,NA,1 5,999999 99 1      143111111444424442254235111,AR,3190586930574400127C,1,NA,23.753
501,1,22  1  2111111111 921111111 1 197 8 1 1 197 1 197992  1 697 8 4 1 3 19797 397 4 544433333331 4,NA,2,221122 11 1      9 2299919444424442235555111,AR,3251176701182720137C,1,NA,17.133
501,1,21  2  1112424412 9233333339797979797979797979797971 92   7 7 7 7 7 7 7 7 8 710 744411133132,NA,2,121112111 211633314411111144441444325447512,AR,3190586930574400227C,1,NA,23.753
501,1,12  1  131241193  233333113 6 7 3 8 7 5 5 5 61010 51 91 6 6979797 597 597 59797973432119232116,NA,116,211222 11 1      113111111444424443212335111,AR,3190586930574400227C,1,NA,25.003
501,1,11  1  2312333313 423333313 8 597 797 39797979797978  2   59797 197 2 397 5 7 9 422313112111 4,NA,2,221112111 22     13422222244433334223378512,AR,319058693057    547C,1,NA,23.823
501,1,12  1  231144443  923333333 810 2 2 81010 5 8 8 8 81102  1010 110101010101010 3104443233313116,NA,116,222122 21 1      142111111444244442262155111,AR,319058693057    547C,1,NA,17.253
501,2,122 1  911144113 97 8881381 2 8 9 8 5 7 3 3 510 1 68  110 1 2 1 1 2 1 1 1 2 2 1 233311212222,NA,118,222222 22 2      13312121244444444322188522,AR,3190586930574400227C,1,3,5.133
502,1,12  1  131394449  533833333 7 8 8 7 79898 69897 8988  8   6 7 6 5 5 498 798 6 6 434422123221 3,NA,2,999999 99 2      23311111144333444125253519,KY,2090475290504520126E,1,NA,22.393
502,1,11  1  333199553 96        9898989898989898989898989  1 198989898989898989898989833319193112,NA,2,292222222222     5 2222229111411141223645111,KY,207094649097    546C,1,NA,25.003
502,1,22  1  2312244411 42833238397 697 69797979797 697 48  8   59898 5 5 598989898989844411933192,NA,2,911111 11 1      14211111144443444323416512,KY,181033659033    546C,1,NA,20.663
502,2,212 2  23222222111332323333 1 2 1 1 1 1 2 2 1 1 1 1110196 5 5 3 3 397 5 5 3 5 1 122111133122,NA,112,999999999 1112333142222922324114442233025211,KY,2090475290504520126E,1,3,3.433
502,1,11  2  221234443  433332333 3 5 3 4 4 4 4 5 4 4 4 42  1 4 3 5 4 3 3 3 4 5 5 5 4 423431131132,NA,2,121111111 21 4331234111111211112222234025211,KY,207094649097    546C,1,NA,11.393
502,1,21  2  1123454112 793333833 7 597 7 7 5 797 7 7 7 78  2   8 697 6 8 7 79710 7 8 544422223332,NA,2,221112122 11 3132113111111434434442166395211,KY,2090475290504520126E,1,NA,6.663
503,1,22  2  131143441397 3333113 6 8 6 4 69797 797 897 68  2   6 7 5 4 6 4 697 5 597 433311112122,NA,2,221112 11 1      3 1111111443334443263765111,OR,2330268200246440129P,1,NA,9.754
503,1,29  333,NA,NA,999999 999                          155 14,OR,2330268200246440129P,1,NA,12.514
503,2,212 1  11111111119911111111 1 1 1 1 1 1 1 1 1 1 1 11 11 1 1 1 1 1 1 1 1 1 1 1 1 111111111111 7,NA,119,999999999 11 1111111111111111111111115611211,OR,2330268200246440129P,1,2,25.004
503,1,22  2  2311919411 423323323 8 8 5 8 5 3 3 7 8 8 8 81109  9810989897979897 5 797 74431123221110,NA,111,121111 11 1      3 2111111444444441277445111,OR,2330268200247080129P,1,NA,8.194
503,1,11  2  311114111197 1183111 8 8 8 8 8 8 8 8 8 8 8 81982   7 597 5 5 597 4 7 597 833419393212,NA,1 7,122122211 12     13211111143444344123335512,OR,2330268200247080129P,1,NA,11.634
503,1,12  1  1312222411 922223323 8 710 4 6979797101010102  2   7 7 7 4 5 4 6 7 7 7 7 741421231132,NA,2,221121 11 1      112111111444424241152745111,OR,2330268200246440329P,1,NA,15.634
503,1,12  322,NA,NA,999999 999                          365 31,OR,2330268200246440129P,1,NA,20.544
503,1,11  2  23122224111392232322 2 5 2 1 59797 2 1 1 1 12  2   298 5 3 2 1 1 4979797 333311133332,NA,2,211122221 22     11311111144444444323324522,OR,2330268200246440329P,1,NA,5.374
503,1,11  2  3311444413 933333121 7 8 5 7 797 8 997 8 6981101 4 6 6 4 4 4 2 298 5 798 433321233392,NA,1 8,121112111 11 4131142111111433324442234835111,OR,2330268200247080329P,1,NA,25.004
503,1,11  322,NA,NA,9999999999                          129 14,OR,2330268200247080229P,1,NA,7.524
504,2,122 2  322241413 97 322113110 5 3 7 6 5 8 2 5 5 5 81 98  10 1 110 2 1 5101010 1 144411113132,NA,2,222212 11 2      4 312212122111342323203522,LA,2450406220415560347C,1,3,1.313
504,1,11  2  232224443  932322312 8 8 2 4 3 1 8 5 8 8 5 11 11 2 310 2 7 7 5 5 7 9 9 7 322311111222,NA,9,221121211 29     242111111231333343253355211,LA,2450406220415560127C,1,NA,11.343
504,1,22  1  231144443  423333333 5 8 5 6 6 3 397 7 797 68  1 797 697 5 5 3 5 3 5 5 4 433111923121 2,NA,2,212122 22 1      4 3111111443321242231835111,LA,2490957160980760327C,1,NA,21.523
504,1,22  1  232234443  423832323 5 5 5 5 5 5 5 5 5 5 5 52  1 4 5 5 5 5 5 5 5 5 5 5 5 522211111222,NA,2,222222 11 2      141111111141214443232845111,LA,2450406220415560327C,1,NA,15.523
504,1,12  2  291144411297 13311131097 510109710 8 81097102  2   110 1 1 2 1 1 5 110 5 144431111131 4,NA,112,221122 11 1      24421999144442444316281522,LA,2490957160980760127C,1,NA,3.603
504,1,11  2  222312553 96         2 4 3 5 2 4 1 1 4 3 2 32  2   2 1 2 4 2 2 2 3 2 2 4 121229232321 1,NA,1 1,222222219 12     22221112211222222221461222,LA,2450406220415560327C,1,NA,14.553
504,1,22  1  112332241113922223229710 1 1 5 197 1 3 597 18  1129898 19898 19897979898 111111193332,NA,2,111112 11 2      29422222244821444223619512,LA,2450406220415560327C,1,NA,17.133
504,1,12  1  2112214419 73388888398 598 1 1989898989898 52  1 498 5989898989898989898 521211111312,NA,2,222222 2222      3 322222234411444424702512,LA,2450406220415560327C,1,NA,12.303
504,1,22  322,NA,NA,999999 999                          523 51,LA,2450406220415560127C,1,NA,25.003
505,3,11 41  1332234211 492223322 5 5 5 5 5 5 5 5 5 5 5 58  2   5 5 5 4 4 4 5 5 5 5 5 522221113212,NA,2,121112111 29     11311111122222222225302442,NM,3670517900480200128M,1,3,2.224
505,1,22  2  1132244412 423223131 1 7 4 7 5 3 1 7 5 7 4 7110112 1 8 3 6 6 1 1 6 3 6 3 132211232231 2,NA,2,222121 11 1      3 122111244443442326704519,NM,3670517900480200128M,1,NA,8.194
505,1,12  2  2333441413 921333313 6 8 5 8 5 5 5 5 5 5 7 52  2   4 8 2 2 2 2 3 3 4 8 3 344421132332,NA,9,111121 11 2      11211111144444444923212512,NM,367051790048    548M,1,NA,16.764
505,1,22  2  111331113  433333133979797 797979797979797972  2  9797 19797979797979797 144413132292,NA,2,122922 19 2      19411111143444344123541512,NM,367051790048    548M,1,NA,22.484
505,1,12  31 333344449  413333331 8 8 8 8 8 8 8 8 8 8 8 82  2   6 6 5 5 5 5 5 5 5 5 2 244433313331 4,NA,1 4,111111 11 1      133111111444444442 31981411,NM,367051790048    548M,1,NA,1.734
505,3,22 41  2311444412 923383333 2 5 2 2 2 2 2 4 4 5 2 11101 6 3 8 4 2 39797 6 4 8 3 332311132122,NA,2,221121 12 1      14399999944442444226575442,NM,3670517900480200128M,1,3,1.094
505,1,22  2  333392329  99222818897 897 59797 8979797 9971101 4 5989898989898989898989843331112121 4,NA,9,929999 99 9      4 391111122232344921282512,NM,3670517900480200128M,1,NA,22.544
505,1,12  2  211292133  921823313 5 7 6 4 5 4 4 7 6 797 52  1 6 5 7 5 497 4 4 7 6 798 513112119112,NA,2,221111 11 1      3 322222244444444226702512,NM,3670517900480200128M,1,NA,7.574
